userId,houseNumber,street,city,province,country,postalCode
11152,588,Sage,Opatów,Saskatchewan,Poland,42-152,1
11153,733,Hoffman,Paris 09,Quebec,France,75455 CEDEX 09,1
11154,223,Eagan,Mont-de-Marsan,Nova Scotia,France,40013 CEDEX,1
11155,70,Quincy,Getafe,Quebec,Spain,28904,1
11156,667,Judy,Vitry-sur-Seine,Quebec,France,94409 CEDEX,1
11157,756,Sherman,Jabłoń,Newfoundland and Labrador,Poland,21-205,1
11158,929,East,La Courneuve,Newfoundland and Labrador,France,93126 CEDEX,1
11159,683,Blaine,Krzęcin,British Columbia,Poland,73-231,1
11160,811,Morrow,Angers,Newfoundland and Labrador,France,49033 CEDEX 01,1
11161,222,School,Słubice,Alberta,Poland,69-101,1
11162,777,Stone Corner,Ruda Śląska,Quebec,Poland,41-717,1
11163,841,Bunker Hill,Wieniawa,New Brunswick,Poland,26-432,1
11164,264,Commercial,Nancy,Saskatchewan,France,54009 CEDEX,1
11165,98,Cardinal,Ceranów,Alberta,Poland,08-322,1
11166,674,Crest Line,Le Mans,Newfoundland and Labrador,France,72052 CEDEX 2,1
11167,774,Blackbird,Murcia,Nova Scotia,Spain,30005,1
11168,676,Dovetail,Saint-Louis,Alberta,France,68309 CEDEX,1
11169,167,Loftsgordon,Ath,Nova Scotia,Belgium,7823,1
11170,976,Aberg,Vaulx-en-Velin,Ontario,France,69519 CEDEX,1
11171,962,Reinke,Arras,Newfoundland and Labrador,France,62972 CEDEX 9,1
11172,556,Daystar,Nowy Dwór Gdański,Manitoba,Poland,82-100,1
11173,249,Lunder,Ussel,Nova Scotia,France,19204 CEDEX,1
11174,626,Fieldstone,Łysomice,Quebec,Poland,87-148,1
11175,656,Maywood,Compiègne,Manitoba,France,60477 CEDEX,1
11176,875,Prairieview,Jabłonica Polska,Ontario,Poland,38-421,1
11177,822,Leroy,Bourges,Manitoba,France,18013 CEDEX,1
11178,917,Arkansas,Wierzbica,Saskatchewan,Poland,26-680,1
11179,174,Doe Crossing,Łobżenica,Ontario,Poland,89-310,1
11180,800,Porter,Tarragona,Newfoundland and Labrador,Spain,43071,1
11181,787,Spenser,Jawornik Polski,Prince Edward Island,Poland,37-232,1
11182,958,Warner,Hamburg,Ontario,Germany,22041,1
11183,850,Lakeland,Hannover,Nova Scotia,Germany,30629,1
11184,705,Coleman,Provins,Manitoba,France,77484 CEDEX,1
11185,410,Warrior,Czerniejewo,Saskatchewan,Poland,62-250,1
11186,503,Golf Course,Poitiers,Alberta,France,86083 CEDEX 9,1
11187,603,Porter,Jednorożec,Newfoundland and Labrador,Poland,06-323,1
11188,921,Hauk,La Chapelle-sur-Erdre,Nova Scotia,France,44244 CEDEX,1
11189,379,Northfield,Billère,Newfoundland and Labrador,France,64145 CEDEX,1
11190,553,Sauthoff,Valencia,Saskatchewan,Spain,46005,1
11191,872,Bluestem,Essen,Alberta,Germany,45149,1
11192,991,Dixon,Saint-Étienne,Newfoundland and Labrador,France,42021 CEDEX 1,1
11193,467,Tennessee,Sępopol,Ontario,Poland,11-210,1
11194,696,Acker,Marne-la-Vallée,British Columbia,France,77708 CEDEX 4,1
11195,632,Express,Vannes,Nova Scotia,France,56902 CEDEX 9,1
11196,662,Waywood,Vitrolles,Newfoundland and Labrador,France,13841 CEDEX,1
11197,996,Menomonie,Lyon,Saskatchewan,France,69939 CEDEX 20,1
11198,596,Comanche,Cadiz,Quebec,Spain,11010,1
11199,398,Loomis,Montrouge,Ontario,France,92545 CEDEX,1
11200,27,Sutteridge,Murcia,British Columbia,Spain,30010,1
11201,321,Banding,Montaigu,Prince Edward Island,France,85614 CEDEX,1
11202,493,Jackson,Trąbki,Manitoba,Poland,32-020,1
11203,256,Di Loreto,Luboń,Prince Edward Island,Poland,62-031,1
11204,154,Bunting,Châlons-en-Champagne,British Columbia,France,51039 CEDEX,1
11205,557,Loeprich,Pruchnik,British Columbia,Poland,37-560,1
11206,55,Graceland,Bardo,Saskatchewan,Poland,57-256,1
11207,969,Esch,Dijon,British Columbia,France,21051 CEDEX,1
11208,50,Helena,Le Puy-en-Velay,Manitoba,France,43010 CEDEX,1
11209,228,New Castle,Le Cannet,New Brunswick,France,06116 CEDEX,1
11210,735,Daystar,Aix-en-Provence,Saskatchewan,France,13853 CEDEX 3,1
11211,219,Vernon,Żółkiewka,Prince Edward Island,Poland,22-335,1
11212,689,Novick,Nowe Miasto,New Brunswick,Poland,09-120,1
11213,362,Clarendon,Bukowina Tatrzańska,Nova Scotia,Poland,34-530,1
11214,376,Dahle,Michałowo,Nova Scotia,Poland,16-050,1
11215,731,Kingsford,Paris 16,Ontario,France,75778 CEDEX 16,1
11216,882,Park Meadow,Ożarów,Newfoundland and Labrador,Poland,27-530,1
11217,409,Coleman,Créteil,Newfoundland and Labrador,France,94009 CEDEX,1
11218,176,Victoria,Le Havre,Alberta,France,76086 CEDEX,1
11219,852,Hooker,Saint-Dizier,Saskatchewan,France,52109 CEDEX,1
11220,20,Stephen,Chilly-Mazarin,New Brunswick,France,91384 CEDEX,1
11221,297,Hermina,Krzemieniewo,Alberta,Poland,64-120,1
11222,603,Pepper Wood,Toulouse,Newfoundland and Labrador,France,31039 CEDEX 9,1
11223,977,Pennsylvania,Główczyce,Newfoundland and Labrador,Poland,76-220,1
11224,913,Larry,Luzino,British Columbia,Poland,84-242,1
11225,661,Waxwing,Paris 17,Manitoba,France,75853 CEDEX 17,1
11226,614,Vidon,Kampen (Overijssel),Newfoundland and Labrador,Netherlands,8264,1
11227,533,Birchwood,Rybczewice,Ontario,Poland,21-065,1
11228,953,Towne,Bollène,Prince Edward Island,France,84504 CEDEX,1
11229,359,Holmberg,Lyon,Saskatchewan,France,69441 CEDEX 03,1
11230,576,Troy,Bergerac,Manitoba,France,24111 CEDEX,1
11231,970,Logan,Emmeloord,Ontario,Netherlands,8304,1
11232,100,Dwight,Troyes,Alberta,France,10014 CEDEX,1
11233,375,Esker,Małdyty,Alberta,Poland,14-330,1
11234,335,Moose,IJmuiden,Quebec,Netherlands,1974,1
11235,239,Doe Crossing,Besançon,Quebec,France,25004 CEDEX,1
11236,370,Granby,Palencia,Alberta,Spain,34005,1
11237,782,Redwing,Wilczyce,Manitoba,Poland,27-612,1
11238,685,Di Loreto,Sallanches,Ontario,France,74704 CEDEX,1
11239,910,Thackeray,Przyborów,Nova Scotia,Poland,80-867,1
11240,348,Main,Mülheim an der Ruhr,Nova Scotia,Germany,45473,1
11241,861,Ludington,Wola Rębkowska,Saskatchewan,Poland,08-410,1
11242,646,Division,Clermont-Ferrand,Saskatchewan,France,63009 CEDEX 1,1
11243,250,Russell,Winnica,Prince Edward Island,Poland,06-120,1
11244,802,Summerview,Paris 12,Nova Scotia,France,75562 CEDEX 12,1
11245,927,Oriole,Boniewo,British Columbia,Poland,87-851,1
11246,861,Northridge,Enschede,Saskatchewan,Netherlands,7509,1
11247,809,Spaight,Gostyń,Saskatchewan,Poland,63-816,1
11248,480,Barnett,Warsaw,New Brunswick,Poland,05-090,1
11249,66,Maple Wood,Złotniki,Newfoundland and Labrador,Poland,38-300,1
11250,413,Annamark,Iłowa,Manitoba,Poland,68-120,1
11251,854,Mayer,Krajenka,Nova Scotia,Poland,77-430,1
11252,307,Westend,Toulouse,New Brunswick,France,31931 CEDEX 9,1
11253,74,Sommers,Ziębice,Manitoba,Poland,57-220,1
11254,79,Sauthoff,Lyon,Manitoba,France,69488 CEDEX 03,1
11255,609,Grim,Senlis,Newfoundland and Labrador,France,60309 CEDEX,1
11256,3,Golf,Dillenburg,Quebec,Germany,35687,1
11257,900,Arkansas,Zagórze,British Columbia,Poland,32-503,1
11258,998,Sherman,Młynary,Manitoba,Poland,14-420,1
11259,505,Westend,Góra Kalwaria,Nova Scotia,Poland,05-530,1
11260,192,Canary,Dunkerque,British Columbia,France,59640,1
11261,572,Lillian,Trzcinica,Prince Edward Island,Poland,63-620,1
11262,654,Ridge Oak,Stoszowice,Quebec,Poland,57-215,1
11263,288,Mesta,Lavaur,Prince Edward Island,France,81506 CEDEX,1
11264,780,American Ash,Garwolin,Saskatchewan,Poland,08-400,1
11265,136,Cordelia,Auch,British Columbia,France,32004 CEDEX,1
11266,604,Caliangt,Ruda Maleniecka,Alberta,Poland,26-242,1
11267,491,5th,Bourg-lès-Valence,Prince Edward Island,France,26504 CEDEX,1
11268,604,Ryan,Vigo,Prince Edward Island,Spain,36215,1
11269,200,Ruskin,Paprotnia,Manitoba,Poland,08-107,1
11270,314,Sunnyside,Eindhoven,Prince Edward Island,Netherlands,5629,1
11271,509,Elka,Provins,Nova Scotia,France,77484 CEDEX,1
11272,196,Vidon,Maastricht,British Columbia,Netherlands,6214,1
11273,116,Becker,Marseille,Nova Scotia,France,13245 CEDEX 04,1
11274,317,Golf,Gąsocin,Ontario,Poland,06-440,1
11275,742,Ridgeway,Carpentras,Ontario,France,84204 CEDEX,1
11276,300,Warner,Czarne,British Columbia,Poland,77-330,1
11277,601,6th,Bodzentyn,Prince Edward Island,Poland,26-010,1
11278,66,Scott,Twardawa,Prince Edward Island,Poland,47-340,1
11279,679,Ridgeway,Rymanów,Nova Scotia,Poland,38-480,1
11280,483,Melrose,Hamburg,British Columbia,Germany,20359,1
11281,667,Anthes,Schiltigheim,Manitoba,France,67311 CEDEX,1
11282,242,Farmco,Wissous,British Columbia,France,91324 CEDEX,1
11283,380,Valley Edge,Valladolid,Nova Scotia,Spain,47071,1
11284,724,Kennedy,Wilczyce,Prince Edward Island,Poland,27-612,1
11285,724,Onsgard,Krajenka,Quebec,Poland,77-430,1
11286,560,Miller,Essen,Manitoba,Germany,45141,1
11287,115,Ridgeview,Paris 07,Saskatchewan,France,75353 SP 07,1
11288,957,Farmco,Smołdzino,Nova Scotia,Poland,76-214,1
11289,569,Hooker,Wyszogród,Prince Edward Island,Poland,09-450,1
11290,742,Grasskamp,Morawica,Manitoba,Poland,32-084,1
11291,476,Grover,Santiago De Compostela,British Columbia,Spain,15899,1
11292,539,Holmberg,'s-Hertogenbosch,British Columbia,Netherlands,5214,1
11293,78,5th,Pępowo,Prince Edward Island,Poland,63-830,1
11294,356,Onsgard,Le Pontet,Ontario,France,84964 CEDEX,1
11295,987,Northfield,Dijon,Alberta,France,21083 CEDEX 9,1
11296,918,Warner,Ursynów,Newfoundland and Labrador,Poland,15-134,1
11297,507,Quincy,Caen,Manitoba,France,14908 CEDEX 9,1
11298,492,Jenifer,Krzemieniewo,Nova Scotia,Poland,64-120,1
11299,246,Bonner,Guéret,Prince Edward Island,France,23016 CEDEX,1
11300,170,Banding,Łapanów,Newfoundland and Labrador,Poland,32-740,1
11301,197,Pierstorff,Żarki-Letnisko,Newfoundland and Labrador,Poland,42-311,1
11302,706,Shopko,Lipnica Wielka,Prince Edward Island,Poland,34-483,1
11303,819,Burrows,Świdwin,Alberta,Poland,78-301,1
11304,198,Leroy,Wodzierady,Ontario,Poland,98-105,1
11305,97,School,Gniezno,Ontario,Poland,62-210,1
11306,566,Shopko,Biała,Ontario,Poland,95-001,1
11307,435,Grayhawk,Cahors,Ontario,France,46091 CEDEX 9,1
11308,355,Commercial,Arcueil,Saskatchewan,France,94114 CEDEX,1
11309,552,Bunker Hill,Orléans,Quebec,France,45969 CEDEX 9,1
11310,463,Service,Köln,Manitoba,Germany,51149,1
11311,157,Thompson,Granica,New Brunswick,Poland,05-831,1
11312,712,Veith,Best,Manitoba,Netherlands,5684,1
11313,494,Arizona,Lorient,Quebec,France,56109 CEDEX,1
11314,189,Marcy,Venlo,Manitoba,Netherlands,5904,1
11315,143,Kensington,Berlin,Manitoba,Germany,10179,1
11316,340,Hoepker,Grenoble,Nova Scotia,France,38066 CEDEX 2,1
11317,800,Cordelia,Nantes,Quebec,France,44004 CEDEX 1,1
11318,827,Spaight,Nevers,Newfoundland and Labrador,France,58017 CEDEX,1
11319,788,2nd,Vigo,New Brunswick,Spain,36205,1
11320,29,Glendale,Bagnères-de-Bigorre,Quebec,France,65204 CEDEX,1
11321,803,Hintze,Mirsk,Manitoba,Poland,59-630,1
11322,511,Coolidge,Czarnowąsy,Nova Scotia,Poland,46-020,1
11323,444,Dayton,Błażowa,British Columbia,Poland,36-030,1
11324,713,Debra,Działoszyce,New Brunswick,Poland,28-440,1
11325,766,Center,Rosmalen,Saskatchewan,Netherlands,5244,1
11326,917,Hoepker,Toulouse,Prince Edward Island,France,31019 CEDEX 2,1
11327,529,Oneill,Essen,Quebec,Germany,45141,1
11328,770,Barnett,Vitry-sur-Seine,Ontario,France,94409 CEDEX,1
11329,551,Dawn,Zwolle,Quebec,Netherlands,8044,1
11330,676,Arkansas,Wojciechów,Saskatchewan,Poland,24-204,1
11331,610,Superior,Gelsenkirchen,Newfoundland and Labrador,Germany,45886,1
11332,690,Twin Pines,Lyon,British Columbia,France,69367 CEDEX 07,1
11333,196,Sunnyside,Ede,Alberta,Netherlands,6714,1
11334,451,Monterey,Enschede,Alberta,Netherlands,7514,1
11335,940,Troy,Tourcoing,Manitoba,France,59208 CEDEX,1
11336,799,Atwood,Czarnocin,Manitoba,Poland,97-318,1
11337,799,Spenser,Jasieniec,Saskatchewan,Poland,05-604,1
11338,825,Towne,Grenoble,Saskatchewan,France,38035 CEDEX 2,1
11339,195,Autumn Leaf,Wasquehal,Nova Scotia,France,59449 CEDEX,1
11340,264,Manufacturers,Redon,Alberta,France,35605 CEDEX,1
11341,401,Dapin,Bełchatów,Newfoundland and Labrador,Poland,97-413,1
11342,579,Ryan,Barcelona,Ontario,Spain,08075,1
11343,994,Thierer,La Roche-sur-Yon,Nova Scotia,France,85923 CEDEX 9,1
11344,938,Hoard,Wisła,Nova Scotia,Poland,43-460,1
11345,301,Barnett,Władysławowo,Saskatchewan,Poland,84-120,1
11346,532,Tennyson,Avignon,Quebec,France,84007 CEDEX 1,1
11347,128,Hanover,Fos-sur-Mer,Alberta,France,13779 CEDEX,1
11348,386,Manitowish,Amsterdam-Oost,Alberta,Netherlands,1094,1
11349,529,Grover,Sypniewo,Alberta,Poland,06-216,1
11350,115,Rigney,Cran-Gevrier,Saskatchewan,France,74964 CEDEX,1
11351,57,Dryden,Montbrison,British Columbia,France,42604 CEDEX,1
11352,335,Welch,Wilcza,Nova Scotia,Poland,44-189,1
11353,626,Carpenter,Taverny,Prince Edward Island,France,95251 CEDEX,1
11354,430,Eagan,Paris 07,New Brunswick,France,75353 SP 07,1
11355,620,Becker,Ajaccio,New Brunswick,France,20174 CEDEX 1,1
11356,500,Graceland,L'Union,Alberta,France,31244 CEDEX,1
11357,562,Cottonwood,Voiron,Quebec,France,38509 CEDEX,1
11358,360,Blue Bill Park,Calais,Alberta,France,62907 CEDEX,1
11359,356,Hooker,La Plaine-Saint-Denis,New Brunswick,France,93571 CEDEX,1
11360,297,Ruskin,Bukowiec,Nova Scotia,Poland,86-122,1
11361,950,Algoma,Madrid,Saskatchewan,Spain,28050,1
11362,75,Kennedy,Venlo,Quebec,Netherlands,5924,1
11363,651,Dixon,La Tour-du-Pin,British Columbia,France,38354 CEDEX,1
11364,73,Superior,Bobigny,Prince Edward Island,France,93909 CEDEX 9,1
11365,546,Sunfield,Limanowa,Manitoba,Poland,34-651,1
11366,402,Clyde Gallagher,Dębica,British Columbia,Poland,39-210,1
11367,237,Leroy,Soest,British Columbia,Netherlands,3764,1
11368,263,Sutteridge,Koźle,British Columbia,Poland,47-280,1
11369,182,Monument,Ciasna,Prince Edward Island,Poland,42-793,1
11370,73,Marquette,Milanówek,Prince Edward Island,Poland,05-822,1
11371,372,Gerald,Berlin,New Brunswick,Germany,13509,1
11372,962,Corry,Dukla,Saskatchewan,Poland,38-450,1
11373,786,Badeau,Trzcińsko Zdrój,British Columbia,Poland,74-510,1
11374,869,Summit,Bąków,Ontario,Poland,46-233,1
11375,126,Bonner,Marseille,Ontario,France,13425 CEDEX 12,1
11376,161,3rd,Trzebinia,New Brunswick,Poland,32-541,1
11377,165,Johnson,Regulice,Prince Edward Island,Poland,33-164,1
11378,450,Eastwood,Niort,New Brunswick,France,79083 CEDEX 9,1
11379,105,Melody,Zaandam,Quebec,Netherlands,1504,1
11380,675,Hazelcrest,Jakubów,Manitoba,Poland,05-306,1
11381,165,Summit,Vlissingen,Nova Scotia,Netherlands,4384,1
11382,179,Muir,Berlin,Ontario,Germany,14109,1
11383,931,Park Meadow,Mannheim,Saskatchewan,Germany,68239,1
11384,488,Gina,Stare Miasto,Prince Edward Island,Poland,62-571,1
11385,191,Emmet,Villefontaine,New Brunswick,France,38096 CEDEX,1
11386,327,Red Cloud,Zawichost,Ontario,Poland,27-630,1
11387,440,Grasskamp,Paris 19,Ontario,France,75171 CEDEX 19,1
11388,506,Dwight,Sosnowiec,Newfoundland and Labrador,Poland,41-221,1
11389,297,Kensington,Amsterdam Westpoort,Nova Scotia,Netherlands,1049,1
11390,877,Talisman,Gif-sur-Yvette,Quebec,France,91199 CEDEX,1
11391,251,Autumn Leaf,Gorzów Wielkopolski,New Brunswick,Poland,66-418,1
11392,990,Sloan,Imielin,Nova Scotia,Poland,41-407,1
11393,724,Rigney,Nowe Brzesko,Saskatchewan,Poland,32-120,1
11394,654,Sommers,Gołkowice,Ontario,Poland,44-341,1
11395,688,Knutson,Nuits-Saint-Georges,Ontario,France,21704 CEDEX,1
11396,352,Moose,Kargowa,Prince Edward Island,Poland,66-120,1
11397,468,Rigney,Paris 07,Alberta,France,75326 CEDEX 07,1
11398,453,Melby,Berlin,Quebec,Germany,13599,1
11399,882,Derek,Montpellier,Manitoba,France,34934 CEDEX 9,1
11400,310,Division,Kłomnice,Nova Scotia,Poland,42-270,1
11401,179,Prairie Rose,Marseille,Saskatchewan,France,13444 CEDEX 06,1
11402,987,Northridge,Psary,Nova Scotia,Poland,42-580,1
11403,336,Sunbrook,Nantes,Ontario,France,44200,1
11404,605,Charing Cross,Dukla,Alberta,Poland,38-450,1
11405,741,East,Bar-le-Duc,Newfoundland and Labrador,France,55013 CEDEX,1
11406,584,Starling,Marseille,Prince Edward Island,France,13327 CEDEX 15,1
11407,557,New Castle,Bolesławiec,British Columbia,Poland,98-430,1
11408,7,Nevada,Vénissieux,Nova Scotia,France,69639 CEDEX,1
11409,550,Macpherson,Bartniczka,Ontario,Poland,87-321,1
11410,27,Pierstorff,Nowe Grocholice,New Brunswick,Poland,05-850,1
11411,170,Northfield,Suresnes,Nova Scotia,France,92154 CEDEX,1
11412,684,Pankratz,Heemstede,Ontario,Netherlands,2104,1
11413,435,Porter,Sztum,Prince Edward Island,Poland,82-400,1
11414,379,Alpine,Bozkow,Quebec,Poland,51-376,1
11415,591,Dexter,München,Newfoundland and Labrador,Germany,80686,1
11416,25,Mcguire,Nancy,Saskatchewan,France,54046 CEDEX,1
11417,592,Browning,Krzykosy,Manitoba,Poland,63-024,1
11418,811,North,Cergy-Pontoise,Manitoba,France,95021 CEDEX,1
11419,300,Waywood,Paris 17,British Columbia,France,75808 CEDEX 17,1
11420,173,Spenser,Lille,New Brunswick,France,59049 CEDEX,1
11421,905,Luster,Złocieniec,British Columbia,Poland,78-524,1
11422,956,Ohio,Rekowo Dolne,British Columbia,Poland,84-240,1
11423,294,Pine View,Issy-les-Moulineaux,Saskatchewan,France,92139 CEDEX,1
11424,766,Loeprich,Zator,Newfoundland and Labrador,Poland,32-640,1
11425,627,Florence,Olszówka,British Columbia,Poland,62-641,1
11426,880,Forest Run,Zbytków,New Brunswick,Poland,90-360,1
11427,210,Sage,Cavaillon,Nova Scotia,France,84309 CEDEX,1
11428,959,Everett,Logroño,Newfoundland and Labrador,Spain,26005,1
11429,277,Schlimgen,Maisons-Laffitte,British Columbia,France,78604 CEDEX,1
11430,324,Jay,Stuttgart,Nova Scotia,Germany,70374,1
11431,289,Thompson,Lillers,Prince Edward Island,France,62193 CEDEX,1
11432,401,Caliangt,Wesoła,Alberta,Poland,05-230,1
11433,770,Fulton,Michałów-Reginów,Quebec,Poland,61-731,1
11434,916,Beilfuss,Daleszyce,New Brunswick,Poland,26-021,1
11435,983,Ruskin,Jasienica,British Columbia,Poland,43-385,1
11436,326,Clyde Gallagher,Lübeck,Nova Scotia,Germany,23568,1
11437,955,Melody,Grenoble,Alberta,France,38816 CEDEX 1,1
11438,231,Fuller,Jawornik Polski,Manitoba,Poland,37-232,1
11439,723,Lyons,Barcelona,Ontario,Spain,08030,1
11440,556,Huxley,Cisek,British Columbia,Poland,47-253,1
11441,449,Luster,Nice,Manitoba,France,06173 CEDEX 2,1
11442,325,Carioca,Reutlingen,Alberta,Germany,72768,1
11443,560,Packers,Tournon-sur-Rhône,New Brunswick,France,07304 CEDEX,1
11444,868,Straubel,Lubasz,Quebec,Poland,64-720,1
11445,658,Monica,Wolbrom,Alberta,Poland,32-340,1
11446,866,Banding,Levallois-Perret,Nova Scotia,France,92309 CEDEX,1
11447,422,Goodland,Tomaszów Mazowiecki,Ontario,Poland,97-280,1
11448,801,Birchwood,Wolanów,British Columbia,Poland,26-625,1
11449,916,Almo,Czerniewice,Newfoundland and Labrador,Poland,97-216,1
11450,209,Banding,Montpellier,Newfoundland and Labrador,France,34080,1
11451,977,Lukken,Zeist,British Columbia,Netherlands,3709,1
11452,437,Washington,Nürnberg,Nova Scotia,Germany,90480,1
11453,501,Southridge,Mitry-Mory,Alberta,France,77294 CEDEX,1
11454,26,Acker,Guéret,Quebec,France,23016 CEDEX,1
11455,324,Lillian,Jedlińsk,Newfoundland and Labrador,Poland,26-660,1
11456,289,Northview,Miłakowo,Alberta,Poland,14-310,1
11457,478,Division,Żabno,Saskatchewan,Poland,33-240,1
11458,264,Spaight,Compiègne,Prince Edward Island,France,60204 CEDEX,1
11459,287,Eastlawn,Skarżysko-Kamienna,New Brunswick,Poland,26-113,1
11460,789,Union,Poitiers,Manitoba,France,86062 CEDEX 9,1
11461,525,Vera,Dresden,Prince Edward Island,Germany,01156,1
11462,684,Bayside,Béziers,Prince Edward Island,France,34504 CEDEX,1
11463,95,Upham,Perpignan,Saskatchewan,France,66050 CEDEX,1
11464,903,Mesta,Roscoff,Manitoba,France,29688 CEDEX,1
11465,276,Kim,Leon,Alberta,Spain,24193,1
11466,762,Lukken,Strzelce,Quebec,Poland,99-307,1
11467,167,Towne,Sierakowice,New Brunswick,Poland,83-340,1
11468,302,Del Mar,Saint-Dié-des-Vosges,British Columbia,France,88109 CEDEX,1
11469,965,Fulton,Osieczany,Ontario,Poland,32-432,1
11470,785,Del Mar,Rybno,Newfoundland and Labrador,Poland,96-514,1
11471,490,Columbus,Almere Stad,New Brunswick,Netherlands,1304,1
11472,951,Linden,Pruchnik,Newfoundland and Labrador,Poland,37-560,1
11473,386,Carey,Balma,Prince Edward Island,France,31139 CEDEX,1
11474,839,Nevada,Pantalowice,Manitoba,Poland,37-224,1
11475,695,Bayside,Przytyk,British Columbia,Poland,26-650,1
11476,53,Sundown,Straszyn,Ontario,Poland,83-010,1
11477,742,Lawn,Gomunice,Alberta,Poland,97-545,1
11478,972,Mifflin,Zamora,Alberta,Spain,49008,1
11479,972,Express,Oss,Nova Scotia,Netherlands,5349,1
11480,629,Union,Nowe Brzesko,Nova Scotia,Poland,32-120,1
11481,605,Graedel,Dortmund,Alberta,Germany,44369,1
11482,347,Magdeline,Wińsko,British Columbia,Poland,56-160,1
11483,328,Pankratz,Malaga,Alberta,Spain,29010,1
11484,138,Cardinal,Tours,Alberta,France,37942 CEDEX 9,1
11485,762,Rigney,Jawor,Alberta,Poland,59-402,1
11486,882,Maple,Lagny-sur-Marne,Manitoba,France,77404 CEDEX,1
11487,184,Becker,Montpellier,Alberta,France,34080,1
11488,938,Dakota,Le Mans,New Brunswick,France,72080 CEDEX 9,1
11489,132,Dapin,Palma De Mallorca,Nova Scotia,Spain,07015,1
11490,206,Mcguire,Montluçon,Nova Scotia,France,03104 CEDEX,1
11491,667,Vera,Alphen aan den Rijn,Ontario,Netherlands,2409,1
11492,599,Golf View,Toulon,Prince Edward Island,France,83092 CEDEX,1
11493,687,Namekagon,Saumur,British Columbia,France,49417 CEDEX,1
11494,98,Merrick,Tarnowiec,Ontario,Poland,38-204,1
11495,691,Stuart,Toulouse,Ontario,France,31069 CEDEX 7,1
11496,169,5th,Krzęcin,Ontario,Poland,73-231,1
11497,741,Dennis,Ivry-sur-Seine,Prince Edward Island,France,94209 CEDEX,1
11498,79,Hollow Ridge,Besançon,Alberta,France,25024 CEDEX,1
11499,257,La Follette,Wolbrom,Alberta,Poland,32-340,1
11500,614,Vidon,Paris 15,Prince Edward Island,France,75737 CEDEX 15,1
11501,480,Eagle Crest,Krzykosy,Prince Edward Island,Poland,63-024,1
11502,89,Ryan,Granada,Alberta,Spain,18005,1
11503,524,Tony,Czerwonak,Newfoundland and Labrador,Poland,62-004,1
11504,930,Blue Bill Park,Lipnica Wielka,Newfoundland and Labrador,Poland,34-483,1
11505,238,Londonderry,Tournai,Alberta,Belgium,7536,1
11506,615,Briar Crest,Lasek,Saskatchewan,Poland,34-471,1
11507,630,Mayfield,Borek,Ontario,Poland,32-765,1
11508,38,Surrey,Klimontów,Manitoba,Poland,32-112,1
11509,105,Barby,Paris 08,British Columbia,France,75396 CEDEX 08,1
11510,877,Cardinal,Szydłowo,Prince Edward Island,Poland,64-930,1
11511,429,Dakota,Almelo,New Brunswick,Netherlands,7609,1
11512,496,Muir,Koźmin Wielkopolski,Quebec,Poland,63-720,1
11513,130,Clove,Czarna,Alberta,Poland,39-215,1
11514,657,Paget,Perpignan,Manitoba,France,66945 CEDEX,1
11515,992,Farmco,Werbkowice,Quebec,Poland,22-550,1
11516,743,Dapin,Nantes,Ontario,France,44916 CEDEX 9,1
11517,48,Memorial,Stanisław Górny,Quebec,Poland,34-103,1
11518,907,Dayton,Marseille,Quebec,France,13425 CEDEX 12,1
11519,249,Portage,Ołpiny,British Columbia,Poland,38-247,1
11520,449,Rigney,Cesson-Sévigné,Alberta,France,35513 CEDEX,1
11521,393,Sherman,Blois,Newfoundland and Labrador,France,41942 CEDEX 9,1
11522,34,Mandrake,Bartniczka,Newfoundland and Labrador,Poland,87-321,1
11523,223,Waubesa,Frydrychowice,British Columbia,Poland,34-108,1
11524,254,Bluestem,Laliki,Saskatchewan,Poland,04-358,1
11525,222,Doe Crossing,Potęgowo,New Brunswick,Poland,76-230,1
11526,639,Bartelt,Sonina,New Brunswick,Poland,37-112,1
11527,815,Scoville,Tarłów,Saskatchewan,Poland,27-515,1
11528,485,Derek,Vesoul,British Columbia,France,70030 CEDEX,1
11529,11,Sherman,Łodygowice,Nova Scotia,Poland,34-325,1
11530,926,New Castle,Lyon,Newfoundland and Labrador,France,69488 CEDEX 03,1
11531,521,Rutledge,Czerwieńsk,New Brunswick,Poland,66-016,1
11532,42,Northfield,Annopol,Newfoundland and Labrador,Poland,23-235,1
11533,249,Marquette,Kostrzyn nad Odrą,British Columbia,Poland,66-470,1
11534,876,Drewry,Laval,Saskatchewan,France,53022 CEDEX 9,1
11535,694,Lillian,Oss,New Brunswick,Netherlands,5349,1
11536,122,Sycamore,Gościeradów,British Columbia,Poland,23-231,1
11537,828,Linden,Arcueil,Alberta,France,94114 CEDEX,1
11538,299,Bunker Hill,Rungis,Nova Scotia,France,94593 CEDEX 2,1
11539,178,Northview,Rungis,Ontario,France,94659 CEDEX 1,1
11540,131,Green Ridge,Żarki-Letnisko,Nova Scotia,Poland,42-311,1
11541,800,Brentwood,Lille,Ontario,France,59024 CEDEX,1
11542,67,Laurel,Knurów,Prince Edward Island,Poland,44-196,1
11543,835,Ridge Oak,Żychlin,New Brunswick,Poland,99-320,1
11544,125,Graceland,Grodzisk Mazowiecki,Nova Scotia,Poland,05-827,1
11545,915,Tony,Paris La Défense,Saskatchewan,France,92980 CEDEX,1
11546,545,Lillian,Dębów,Manitoba,Poland,37-230,1
